timestamp value
1456173345 26.8418
1456173405 23.7351
1456173465 18.3302
1456173525 9.6596
1456173585 36.3300
1456173645 18.7626
1456173705 10.9713
1456173765 18.8883
1456173825 24.0519
1456173885 13.4851
1456173945 15.7192
1456174005 23.7689
1456174065 15.3484
1456174125 3.9679
1456174185 4.3493
1456174245 8.0886
1456174305 8.5271
1456174365 10.1122
1456174425 19.8872
1456174485 28.8342
1456174545 31.3927
1456174605 39.4459
1456174665 46.3252
1456174725 49.2781
1456174785 53.6313
1456174845 58.1161
1456174905 59.5627
1456174965 60.7023
1456175025 63.5126
1456175085 64.3181
1456175145 62.0568
1456175205 65.5375
1456175265 67.0243
1456175325 61.0729
1456175384 64.4664
