timestamp value
1456187427 50.8566
1456187487 49.5805
1456187547 41.2813
1456187607 33.7645
1456187667 22.1549
1456187727 16.2411
1456187787 36.8846
1456187847 33.1816
1456187907 22.6874
1456187967 7.5958
1456188027 23.2874
1456188087 12.7335
1456188147 7.2817
1456188207 11.1016
1456188267 16.8229
1456188327 17.4234
1456188387 12.1973
1456188447 13.4207
1456188507 11.0930
1456188567 13.0080
1456188627 8.5276
1456188687 5.0291
1456188747 13.2586
1456188807 12.4977
1456188867 12.9473
1456188927 13.0459
1456188987 13.2269
1456189046 10.9490
1456189106 12.8238
1456189166 11.5958
1456189226 12.1900
1456189286 6.3656
1456189346 9.3077
1456189406 30.4929
1456189466 38.9872
1456189526 45.4876
1456189586 51.6217
1456189646 57.1549
1456189706 59.6556
1456189766 61.9963
1456189826 64.4571
1456189886 66.4318
1456189946 68.8212
1456190006 67.7884
1456190066 71.2265
1456190126 71.3594
1456190186 75.6400
1456190246 76.8227
1456190306 74.7409
1456190366 79.7394
1456190426 83.1331
1456190486 82.7540
1456190547 85.3280
1456190607 88.5514
1456190667 89.0427
1456190727 91.2971
1456190787 87.1662
1456190847 72.7987
