timestamp value
1456177698 14.5298
1456177758 7.2785
1456177818 4.1936
1456177878 13.3546
1456177938 8.9428
1456177998 14.3043
1456178058 10.7859
1456178118 9.0909
1456178178 11.0548
1456178239 15.2852
1456178299 26.2460
1456178359 33.8888
1456178419 41.4617
1456178479 44.0117
1456178539 49.5314
1456178599 52.8018
1456178659 56.4380
1456178719 59.5902
1456178779 60.7359
1456178839 63.0289
1456178899 66.1077
1456178959 63.8661
1456179019 66.7169
1456179079 66.9570
1456179139 63.5282
1456179199 64.6615
1456179259 66.0127
1456179319 63.3149
1456179379 65.7943
1456179439 70.4485
1456179499 69.5565
1456179559 74.7286
1456179619 77.1261
1456179679 73.2229
1456179739 68.5294
1456179799 62.6046
1456179859 39.6679
1456179919 31.7261
1456179979 20.5818
1456180039 12.8008
1456180099 19.8661
1456180159 15.2043
1456180219 3.0636
1456180279 16.5774
1456180339 30.4399
1456180399 23.2707
1456180459 15.9255
1456180519 20.9396
1456180579 34.8184
1456180639 31.5834
1456180699 21.3491
1456180759 15.3742
1456180819 24.0594
1456180879 16.8053
1456180939 6.7590
1456180999 23.7489
1456181059 24.2948
1456181119 17.3466
1456181179 5.2500
1456181239 0.0000
1456181298 10.4645
1456181358 7.1103
1456181418 6.7269
1456181478 1.1105
1456181538 4.3768
1456181598 5.0704
1456181658 14.8102
1456181718 22.0727
1456181778 22.2806
1456181838 30.6697
1456181898 39.4971
1456181958 40.4157
1456182018 44.3595
1456182078 46.7627
1456182138 48.8765
1456182198 53.6934
1456182258 54.8881
1456182318 58.2423
1456182378 65.3092
1456182438 69.5783
1456182498 66.2427
1456182558 69.5071
1456182618 71.5744
1456182679 73.3188
1456182739 76.5463
1456182799 75.0711
1456182859 79.4088
1456182919 84.0901
1456182979 85.3324
1456183039 91.0532
1456183099 96.6489
1456183159 98.0323
1456183219 96.2512
1456183279 97.7985
1456183339 94.7149
1456183399 88.8667
1456183459 82.1595
1456183519 45.8056
1456183579 33.6133
1456183639 21.9398
1456183699 5.1517
1456183759 44.0817
1456183819 33.6793
1456183879 18.7500
1456183939 0.3601
1456183999 10.5263
1456184059 32.6736
1456184119 23.4899
1456184179 9.4999
1456184239 1.1893
1456184299 0.0163
1456184359 7.6127
1456184419 3.7402
1456184479 0.0813
1456184539 9.8511
1456184599 2.4807
1456184659 0.1128
1456184719 0.4706
1456184779 5.1166
1456184839 0.9916
1456184899 2.2896
1456184959 0.6170
1456185019 3.0968
1456185079 2.2390
1456185139 1.8579
1456185199 0.0000
1456185259 7.6270
1456185319 2.9498
1456185379 2.8510
1456185439 2.0054
1456185498 4.3061
1456185558 12.8982
1456185618 16.4525
1456185678 24.8559
1456185738 30.4848
1456185798 37.4161
1456185858 43.4166
1456185918 48.7523
1456185978 53.7903
1456186038 56.6977
1456186098 58.2940
1456186158 60.5944
1456186218 62.8169
1456186278 61.9072
1456186338 63.6394
1456186398 64.0476
1456186458 61.8536
1456186518 66.1969
