timestamp value
1456173808 22.2940
1456173868 17.3301
1456173928 11.8299
1456173988 15.9602
1456174048 13.0336
1456174108 5.1190
1456174168 11.9509
1456174228 14.3135
1456174288 6.7757
1456174348 14.3838
1456174408 17.5184
1456174468 26.4674
1456174528 32.9568
1456174588 36.4936
1456174648 46.0089
1456174708 51.1947
1456174768 53.4506
1456174828 58.6294
1456174888 60.8820
1456174948 61.5255
1456175008 63.5616
1456175068 65.4207
1456175128 63.1879
1456175188 65.4439
1456175248 67.9498
1456175308 64.5491
1456175368 65.7124
1456175428 70.4869
1456175488 69.0596
1456175548 69.8779
1456175608 72.1990
1456175668 68.0997
1456175728 68.3902
1456175788 71.9304
1456175848 70.5341
1456175908 75.9070
1456175967 77.4641
1456176027 60.8965
1456176087 50.1509
1456176147 39.9933
1456176207 28.9023
1456176267 8.6196
1456176327 42.4883
1456176387 47.1594
1456176447 36.5588
1456176507 24.2754
1456176567 21.1338
1456176627 17.6520
1456176687 29.5302
1456176747 13.4561
1456176807 10.5025
1456176867 1.2372
1456176927 3.5290
1456176987 2.0596
1456177047 0.6008
1456177107 0.8476
1456177167 12.7520
1456177227 10.2491
1456177287 1.9906
1456177347 2.6073
1456177407 5.6352
1456177467 2.1316
1456177527 4.1757
1456177587 0.0863
1456177647 1.5267
1456177707 2.4187
1456177767 0.0792
1456177828 2.8744
1456177888 2.7291
1456177948 1.2099
1456178008 0.0883
1456178068 0.3373
1456178128 3.0964
1456178188 3.6332
1456178248 7.6335
1456178308 17.9961
1456178368 29.3143
1456178428 36.0283
1456178488 39.7256
1456178548 44.8934
1456178608 48.7201
1456178668 52.5093
1456178728 55.3947
1456178788 56.2007
1456178848 60.0235
1456178908 62.3261
1456178968 60.2484
1456179028 62.7579
1456179088 62.1286
1456179148 58.9627
1456179208 59.7990
