timestamp value
1456177164 34.8604
1456177224 27.2975
1456177284 15.5112
1456177344 20.9077
1456177404 25.1225
1456177464 14.6038
1456177525 19.1958
1456177585 11.6183
1456177645 15.1521
1456177705 12.7365
1456177765 14.7626
1456177825 7.4039
1456177885 2.7783
1456177945 14.5833
1456178005 15.5939
1456178065 14.4264
1456178125 14.3313
1456178185 13.0571
1456178245 18.3493
1456178305 27.0923
1456178365 36.0573
1456178425 42.6552
1456178485 45.7560
1456178545 50.4687
1456178605 54.5070
1456178665 58.0575
1456178725 60.3974
1456178785 61.4997
1456178844 63.9724
1456178904 66.0346
1456178964 64.4366
1456179024 66.8900
1456179084 66.8957
1456179144 63.1447
1456179204 64.4351
1456179264 65.6271
1456179324 61.4740
1456179384 64.3251
1456179444 68.6402
1456179504 68.4299
1456179564 72.9264
1456179624 75.2839
1456179684 70.9267
1456179744 66.3656
