timestamp value
1456169760 28.9788
1456169821 28.7884
1456169881 19.0114
1456169941 7.9889
1456170001 27.7865
1456170061 14.7831
1456170121 15.1842
1456170181 15.8787
1456170241 16.7957
1456170301 8.4005
1456170361 4.4972
1456170421 11.5154
1456170481 7.7885
1456170541 0.0886
1456170601 14.7770
1456170661 27.6034
1456170721 33.1099
1456170781 35.6567
1456170841 40.6288
1456170901 47.0779
1456170961 50.6992
1456171021 55.4542
1456171081 59.2549
1456171141 62.5882
1456171201 64.4549
1456171261 69.1095
1456171320 65.5611
1456171380 70.2060
1456171440 70.1290
1456171500 71.1584
1456171560 74.3684
1456171620 74.1732
1456171680 76.8258
1456171740 80.6322
1456171800 81.9823
1456171860 83.4224
