timestamp value
1456184352 28.0778
1456184412 21.0491
1456184472 19.9060
1456184532 28.3263
1456184592 21.4093
1456184652 8.9877
1456184712 12.8663
1456184772 15.3807
1456184832 2.9271
1456184892 11.4391
1456184952 8.6014
1456185012 10.9571
1456185072 12.4688
1456185132 13.0950
1456185192 0.0000
1456185252 21.6800
1456185311 5.1548
1456185371 6.1626
1456185431 14.0745
1456185491 13.3556
1456185551 24.9122
1456185611 24.9771
1456185671 32.3738
1456185731 38.5551
1456185791 44.6864
1456185851 50.0859
1456185911 54.9975
1456185972 59.1554
1456186032 61.6939
1456186092 62.9966
1456186152 65.3013
1456186212 67.2425
1456186272 66.0131
1456186332 68.2816
1456186392 67.3374
1456186452 64.8448
1456186512 67.9188
1456186572 69.1472
1456186632 64.0463
1456186692 67.7003
1456186752 67.9652
1456186812 64.2463
1456186872 67.1072
