timestamp value
1456170309 14.6871
1456170369 0.8034
1456170429 5.6050
1456170489 5.1814
1456170549 10.2527
1456170609 0.8132
1456170669 23.6402
1456170729 32.3355
1456170789 34.3109
1456170849 39.6126
1456170909 46.5693
1456170969 49.8645
1456171029 55.3574
1456171089 58.9124
1456171149 62.3595
1456171209 63.5875
1456171269 68.7981
1456171329 66.1474
1456171389 70.2879
1456171449 69.8777
1456171509 70.9553
1456171570 74.3856
1456171630 74.7544
1456171690 78.8481
1456171750 81.6786
1456171810 83.0327
1456171870 84.2545
1456171930 87.9880
1456171990 87.7327
1456172050 91.0500
1456172110 97.6143
1456172170 94.7815
1456172230 96.9192
