timestamp value
1456181033 38.0821
1456181093 31.0554
1456181153 22.1060
1456181213 11.4733
1456181273 24.1486
1456181333 22.2709
1456181394 18.8036
1456181454 5.8439
1456181514 19.6635
1456181574 11.3863
1456181634 18.6323
1456181694 27.4382
1456181754 30.2569
1456181814 35.8044
1456181874 43.9451
1456181934 47.2023
1456181994 49.9319
1456182054 52.1120
1456182114 54.7466
1456182174 57.6625
1456182234 59.9966
1456182294 62.0429
1456182354 65.5444
1456182414 75.2766
1456182474 69.3673
1456182534 72.6557
1456182594 75.2472
1456182654 75.2255
1456182714 78.5523
1456182774 78.7398
1456182834 80.7287
1456182894 84.2957
1456182954 86.6822
1456183014 89.9332
1456183074 95.2119
1456183134 98.1330
1456183194 97.5475
1456183254 97.0490
1456183314 97.2111
1456183374 91.9967
1456183434 86.0053
