timestamp value
1456181304 26.0893
1456181365 20.2079
1456181425 14.2910
1456181485 12.5543
1456181545 14.7151
1456181605 16.5715
1456181665 26.5558
1456181725 32.9882
1456181785 33.7043
1456181845 41.6926
1456181905 48.2347
1456181965 49.3329
1456182025 52.8455
1456182085 54.9129
1456182145 56.9067
1456182205 60.4174
1456182265 61.8423
1456182325 64.7108
1456182385 73.4821
1456182445 70.6758
1456182505 71.9090
1456182565 73.9043
1456182625 76.4205
1456182685 77.8279
1456182745 79.8630
1456182805 79.4825
1456182865 82.7627
1456182925 86.6822
1456182985 87.8444
1456183045 92.8595
