timestamp value
1456160284 99.9500
1456160344 99.9333
1456160404 99.9667
1456160464 99.9667
1456160524 99.9500
1456160584 99.9833
1456160644 100.0000
1456160704 99.9667
1456160764 99.9500
1456160824 99.9500
1456160884 100.0000
1456160944 99.8667
1456161004 99.9833
1456161064 99.9333
1456161123 100.0000
1456161183 93.6330
1456161243 80.4919
1456161303 66.8839
1456161363 56.6678
1456161423 40.9076
1456161483 25.9643
1456161543 8.5714
1456161603 0.0000
1456161663 28.9285
1456161723 42.1592
1456161783 26.6451
1456161843 44.2340
1456161903 47.0766
1456161963 45.1802
1456162023 42.2122
1456162083 33.9097
1456162143 18.2929
1456162203 15.8996
1456162263 14.6884
1456162323 34.4191
1456162383 25.4484
1456162443 14.6239
1456162503 8.3875
1456162563 24.6430
1456162623 15.5227
1456162683 0.6046
1456162743 18.9757
1456162803 24.9408
1456162863 17.8812
1456162923 3.0503
1456162983 2.1899
1456163043 3.0013
1456163103 7.0736
1456163163 10.1288
1456163224 17.0727
1456163284 39.4419
1456163344 46.5978
1456163404 52.2777
1456163464 58.2410
1456163524 58.2342
1456163584 62.1042
1456163644 61.4456
1456163704 65.1614
1456163764 68.3090
1456163824 68.6597
1456163884 71.8133
1456163944 74.7576
1456164004 73.5405
1456164064 75.1715
1456164124 76.4794
1456164184 78.7828
1456164244 82.9549
1456164304 88.4082
