timestamp value
1456184551 23.4730
1456184611 8.8851
1456184671 5.8553
1456184731 8.6805
1456184791 11.6441
1456184851 10.3384
1456184911 6.5410
1456184971 2.6756
1456185031 9.8288
1456185091 10.7700
1456185151 9.1872
1456185211 0.0353
1456185271 20.5314
1456185331 10.2361
1456185391 10.2415
1456185451 10.7130
1456185512 6.3465
1456185572 26.6082
1456185632 27.4833
1456185692 35.6324
1456185752 40.9415
1456185812 47.1941
1456185872 52.9932
1456185932 56.7330
1456185992 61.6005
1456186052 63.1122
1456186112 63.9859
1456186172 66.1520
1456186232 66.9015
1456186292 67.6441
1456186352 68.6662
1456186412 67.1920
1456186472 67.3990
1456186532 71.1368
1456186592 68.7249
1456186652 66.4880
1456186712 71.3568
1456186772 67.0346
1456186832 67.0683
1456186892 69.0867
1456186952 64.6252
1456187012 55.3993
1456187072 52.0704
1456187132 45.3905
1456187192 33.7360
1456187252 27.1783
1456187312 23.9819
1456187372 32.7239
1456187432 44.8589
1456187492 43.8361
1456187552 32.7294
1456187612 18.0311
1456187672 10.7592
1456187731 6.1201
1456187791 28.6315
1456187851 23.6687
1456187911 10.1821
1456187971 0.4462
1456188031 10.3922
1456188091 4.3552
1456188151 4.1436
1456188211 3.5501
1456188271 2.2564
1456188331 2.1706
1456188391 5.3799
1456188451 6.0673
1456188511 2.7397
1456188571 2.8292
1456188632 0.9562
1456188692 0.9182
1456188752 1.4419
1456188812 3.0944
1456188872 1.0603
1456188932 1.6635
1456188992 0.5666
1456189052 1.5716
1456189112 0.0845
1456189172 1.9178
1456189232 2.7917
1456189292 0.7023
1456189352 1.0694
1456189412 18.9498
1456189472 33.2463
1456189532 40.2849
1456189592 46.6010
1456189652 52.6174
1456189712 54.9630
1456189772 57.7033
1456189832 59.9496
